小区名称,纬度,经度,单价(元/㎡),总价,建筑面积(㎡),户型,挂牌天数,月租金,近期成交价,去年同期价
楚河里12,30.550207,114.341066,26694,240.61,90.13,2室2厅,18,12710,27458,24751
后湖国际4,30.652003,114.272022,12520,119.78,95.67,3室1厅,142,2082,12352,11740
汉口花园11,50.0,130.0,17359,223.19,128.57,3室2厅,187,6650,17687,15663
街道春天6,30.533139,114.357789,17197,158.76,92.32,2室2厅,42,6082,16848,14938
南湖广场16,30.494906,114.332913,12562,115.61,92.02,2室2厅,32,3090,12574,11850
洪山里17,30.544734,114.333642,22436,434.38,193.61,5室3厅,6,18646,21982,22084
洪山苑19,30.549102,114.331832,21707,182.73,84.18,2室2厅,36,6177,22601,20627
金融翠湖4,30.455119,114.380884,15128,126.94,83.91,2室2厅,192,3832,15427,13848
徐东家园6,30.581287,114.346439,17876,188.23,105.29,3室1厅,124,7173,18949,15941
江汉公寓7,30.57724,114.278884,23182,228.32,98.49,3室1厅,207,11989,23161,22023
江汉山庄12,30.579461,114.278375,23840,218.79,91.77,2室2厅,87,9998,23022,21478
武广花园3,30.589738,114.259743,23336,238.36,102.14,3室1厅,5,9992,23044,21968
白沙雅苑2,30.478603,114.289676,11719,124.34,106.1,3室2厅,47,2179,11479,11153
东西华府14,30.620565,114.132698,9148,74.82,81.79,2室1厅,128,1030,9125,8740
盘龙新城7,30.710811,114.241071,7373,52.41,71.08,2室1厅,176,550,6937,6855
街道华府12,30.531665,114.358091,23153,223.03,96.33,3室1厅,4,6675,23197,22131
后湖家园11,30.648306,114.267442,10839,110.94,102.35,3室1厅,114,2305,10700,10350
汉口山庄16,30.622819,114.249737,15941,273.66,171.67,5室3厅,2,9365,15766,14496
光谷翠湖3,30.478151,114.406284,17198,130.83,76.07,2室1厅,41,3830,17456,15627
金融新城1,30.458472,114.389277,14508,99.0,68.24,2室1厅,31,3811,14723,14428
后湖雅苑4,30.650643,114.270717,16124,269.46,167.11,5室3厅,157,5005,16001,15505
洪山国际1,30.548635,114.333685,18059,167.15,92.56,2室2厅,23,5706,18160,16987
中南翠湖13,30.484863,114.367797,13794,82.31,59.67,1室1厅,48,1895,13349,12870
东西府邸6,30.616431,114.128542,8107,67.07,82.72,2室2厅,0,1191,8081,8670
四新阳光14,30.515904,114.260266,13166,118.19,89.77,2室2厅,44,3178,13195,11921
武广金座18,30.588522,114.27056,21426,273.2,127.5,3室2厅,30,12392,20070,19469
江汉花园2,30.581105,114.281572,22247,327.84,147.36,4室2厅,54,14028,21894,20198
金融翠湖18,30.454296,114.385142,19973,239.16,119.74,3室2厅,94,8408,19441,18524
关山新城14,30.504491,114.395982,22190,243.12,109.56,3室1厅,214,13714,22204,21256
光谷广场7,30.479908,114.411512,17226,127.06,73.76,2室1厅,28,5612,16416,14973
后湖花园14,30.64875,114.269259,15977,151.13,94.59,2室2厅,58,3224,15579,15642
江夏苑2,30.350012,114.318505,8514,91.79,107.81,3室2厅,177,1782,8448,8391
青山新城3,30.629504,114.382549,11540,94.29,81.7,2室1厅,132,2071,11629,10631
关山公寓3,30.502369,114.396177,18317,162.0,88.44,2室2厅,29,6487,19741,16929
武昌金座6,30.52621,114.321877,14954,66.66,44.58,1室1厅,278,1549,14725,15383
洪山银座13,30.543388,114.327991,21482,183.55,85.44,2室2厅,24,6534,21366,20477
楚河府邸18,30.547603,114.336835,24168,202.79,83.9,2室2厅,5,8340,22973,22250
青山丽舍4,30.627068,114.379551,10570,118.33,111.95,3室2厅,8,2414,10713,10593
关山春天8,30.506071,114.392626,17742,183.39,103.36,3室1厅,97,7435,18282,16328
关山府邸17,30.505773,114.395989,23603,266.13,112.75,3室2厅,24,11215,23108,20733
四新华庭11,30.523019,114.259353,12939,148.06,114.43,3室2厅,157,3317,12183,11726
徐东春天11,30.581157,114.349462,19562,151.14,77.26,2室1厅,5,5538,19042,17166
青山丽舍9,30.632181,114.381544,11068,127.68,115.36,3室2厅,9,2009,11192,10720
汉口华府9,30.618656,114.24642,17749,172.84,97.38,3室1厅,9,5608,17980,16801
街道翠湖11,50.0,130.0,20606,235.22,114.15,3室2厅,13,8394,20618,20148
中南银座19,30.475552,114.368993,16057,150.76,93.89,3室1厅,10,4488,15610,16829
后湖府邸4,30.650034,114.26937,15423,129.61,84.03,2室2厅,235,2696,15342,14820
中南里16,30.479251,114.372162,15224,214.55,140.93,4室2厅,61,6778,14404,15198
汉口阳光18,30.622976,114.254249,15645,66.58,42.56,1室1厅,140,2099,15733,16555
沌口翠湖18,30.479989,114.161004,10679,169.65,158.86,4室2厅,133,2164,10972,10888
后湖名邸14,30.653215,114.272575,11132,100.09,89.91,2室2厅,10,2638,11573,11287
洪山翠湖18,30.540599,114.325586,22118,172.91,78.18,2室1厅,41,5103,22542,20387
白沙国际9,30.481482,114.29022,11461,72.64,63.38,1室1厅,76,770,11565,11627
洪山公寓5,30.545145,114.331336,22331,183.44,82.15,2室2厅,20,8961,21760,19965
徐东金座9,30.580764,114.35014,20075,370.88,184.74,5室3厅,92,14255,20713,19308
关山花园7,30.502366,114.395301,21544,174.61,81.05,2室2厅,224,7904,21517,20001
四新阳光13,30.524655,114.259067,11589,200.75,173.22,5室3厅,43,5833,11302,11723
钟家丽舍13,30.551068,114.264343,17073,120.28,70.45,2室1厅,0,3455,17311,15634
光谷府邸4,30.483865,114.405937,16621,140.33,84.43,2室2厅,112,5317,16577,15999
东西家园7,30.61772,114.130506,8083,76.74,94.94,2室2厅,42,1662,7741,8941
东西华庭15,30.626164,114.12661,7507,71.64,95.42,3室1厅,412,1068,7652,6900
金融公寓5,30.45478,114.390198,13249,149.51,112.84,3室2厅,37,5002,13096,11791
东西中心6,30.622922,114.133985,7172,38.81,54.11,1室1厅,40,500,7241,7323
白沙国际6,30.47798,114.288987,10684,100.93,94.46,2室2厅,89,1954,10673,10532
后湖金座14,30.647212,114.272948,11114,92.43,83.16,2室2厅,106,2620,10871,11007
钟家银座5,30.552767,114.262649,15032,215.41,143.3,4室2厅,17,6351,15349,14634
武广雅苑5,30.590713,114.263895,27758,367.54,132.41,4室2厅,65,17621,27153,26682
沌口春天12,30.482216,114.158774,10491,96.84,92.3,3室1厅,7,3245,10770,9961
白沙名邸9,30.485327,114.290214,11519,101.4,88.03,2室2厅,218,1223,11521,10902
钟家小区4,30.547986,114.264249,15738,128.07,81.37,2室2厅,78,3599,15923,14513
江夏华庭15,30.347556,114.318219,8224,90.39,109.91,3室2厅,600,570,8234,8225
中南公寓16,30.480722,114.372792,17186,156.92,91.31,3室1厅,21,4484,17274,16880
徐东花园12,30.577453,114.353068,14814,124.63,84.13,2室1厅,17,3981,15135,13848
中南里6,30.476726,114.368967,0,160.07,108.2,3室2厅,113,3395,14233,13810
汉口金座3,30.622404,114.249488,14145,128.81,91.07,3室1厅,100,4883,13771,13437
南湖阳光13,30.496194,114.327155,12053,107.04,88.81,2室2厅,29,2655,12112,11131
南湖家园6,30.498878,114.334968,13499,143.2,106.08,3室1厅,37,3781,13717,12542
光谷公寓10,30.479188,114.413205,16462,159.63,96.97,3室1厅,147,4931,16212,15365
武昌翠湖2,30.531451,114.319688,14804,128.7,86.93,2室2厅,272,3075,15080,13269
金融阳光7,30.454723,114.383783,16797,152.63,90.87,2室2厅,11,4889,16889,16876
汉口府邸4,30.621287,114.251803,0,194.61,126.96,3室2厅,6,5013,15043,15020
四新春天3,30.518989,114.260044,16080,235.58,146.5,4室2厅,122,4927,16200,15364
钟家名邸12,30.549799,114.265105,19529,148.65,76.11,2室1厅,69,5191,18980,18530
江夏苑2,30.348205,114.320247,8728,107.94,123.67,3室2厅,16,2163,8746,8140
四新国际11,30.520474,114.260556,16461,140.88,85.58,2室2厅,417,3441,16751,16233
汉口华府14,30.624659,114.251553,0,176.0,105.45,3室1厅,4,4488,17099,15540
盘龙小区14,30.709724,114.237546,7916,80.81,102.07,3室1厅,78,1348,7967,7620
后湖雅苑6,30.652059,114.266334,12269,111.07,90.53,3室1厅,155,1230,12338,12050
钟家中心4,30.553382,114.265947,15170,72.71,47.93,1室1厅,29,2291,15831,13818
街道华庭9,30.524819,114.361418,18811,168.9,89.79,2室2厅,47,5064,19666,16600
青山广场14,30.629935,114.381838,11764,140.79,119.67,3室2厅,243,2066,11335,10895
徐东苑19,30.584086,114.349885,17644,335.64,190.23,5室3厅,26,14884,17721,16081
光谷公寓14,30.483697,114.409658,18164,198.7,109.39,3室1厅,25,7504,17895,17012
汉口华府11,30.616353,114.248732,16544,207.04,125.14,4室2厅,27,6793,16449,14667
武昌阳光9,30.528684,114.31726,12806,105.7,82.53,2室1厅,35,2731,12962,11855
洪山府邸2,30.547833,114.330742,24199,217.3,89.8,2室2厅,184,9716,23737,23450
江夏金座10,30.351679,114.314253,6823,74.18,108.72,3室1厅,264,683,6904,7248
金融金座13,30.449771,114.389629,13928,201.46,144.64,4室2厅,57,7616,14012,12995
青山华府16,30.633276,114.383907,9784,107.12,109.48,3室2厅,194,2005,9664,9478
江汉苑3,30.581918,114.277103,23030,244.05,105.97,3室1厅,104,9994,22672,21172
关山金座4,30.50366,114.394731,22222,224.12,100.85,3室1厅,25,12352,22293,21367
盘龙新城18,30.711513,114.24017,8296,90.72,109.35,3室1厅,105,1256,7849,8335
中南金座2,30.481692,114.367342,15609,154.97,99.28,3室1厅,50,4119,15531,14898
武广家园10,30.584446,114.265738,23194,419.04,180.66,5室3厅,41,15798,23864,19910
汉口新城6,30.620259,114.250088,20545,205.93,100.23,3室1厅,8,6667,21266,19686
武昌华府6,30.531793,114.322307,13096,110.4,84.29,2室1厅,113,2478,13102,13024
武广国际10,30.592187,114.26574,27515,271.38,98.63,3室1厅,26,12491,28354,25056
关山小区2,30.505807,114.392154,18757,200.19,106.73,3室1厅,23,7909,18373,17240
中南春天1,30.479906,114.369174,16923,216.23,127.77,4室2厅,14,7770,16545,16679
街道丽舍8,30.527554,114.358589,20993,152.05,72.43,2室1厅,27,5088,22551,19922
盘龙小区1,30.704873,114.237918,7444,106.82,143.49,4室2厅,260,789,7335,7811
金融山庄16,30.455594,114.38249,17878,153.82,86.04,2室2厅,1,5310,18886,17657
后湖广场15,30.651549,114.271312,11306,84.74,74.95,2室1厅,133,1628,11297,10853
光谷新城14,30.478566,114.403968,17118,188.24,109.96,3室1厅,4,8669,16403,16203
白沙公寓17,30.484018,114.291421,11227,98.98,88.15,2室2厅,92,2480,11219,11179
东西翠湖8,30.625982,114.12743,7915,79.43,100.36,3室1厅,492,1049,8085,7400
徐东公寓1,30.57903,114.350643,18813,125.73,66.83,2室1厅,32,4254,18677,17291
武昌银座16,30.533709,114.321669,12264,133.77,109.07,3室1厅,5,3135,12204,11690
后湖中心7,30.649106,114.270941,14119,170.74,120.92,3室2厅,67,2745,13853,12862
武昌春天12,30.527191,114.318569,11537,122.64,106.3,3室1厅,358,2409,11438,11235
武昌广场19,30.530035,114.322869,14282,172.72,120.93,3室2厅,30,4836,13455,13320
街道广场9,30.530351,114.365138,19738,149.35,75.66,2室1厅,35,4262,19825,18896
沌口华府9,30.47916,114.158575,10560,80.19,75.94,2室1厅,59,1144,10689,9935
汉口翠湖4,30.620299,114.253695,18332,172.99,94.36,2室2厅,25,5515,18651,18613
徐东金座8,30.579032,114.352002,19532,118.1,60.47,1室1厅,20,5216,18857,18846
东西里8,30.623785,114.13024,7128,38.65,54.23,1室1厅,15,819,6977,7461
江汉小区15,30.581419,114.279463,24414,257.11,105.31,3室2厅,2,12857,25415,22748
中南新城18,30.482552,114.368813,15606,196.22,125.74,3室2厅,118,5177,15114,14275
东西雅苑18,30.620592,114.131791,10083,90.22,89.47,2室2厅,55,1356,9864,9768
中南银座11,30.47783,114.367767,15870,137.09,86.38,2室2厅,35,4111,14969,14385
汉口翠湖13,30.62225,114.24621,14242,134.12,94.17,2室2厅,16,4832,14114,14246
中南花园18,30.481153,114.370102,18455,267.98,145.2,4室2厅,116,9606,18173,17829
汉口春天16,30.620503,114.249262,18229,252.64,138.59,4室2厅,18,6460,17532,17669
洪山华府10,30.545778,114.331698,24547,243.77,99.31,3室1厅,166,9441,24080,22053
楚河银座2,30.54766,114.336087,22559,307.77,136.43,4室2厅,56,13440,22158,20180
光谷丽舍19,30.482486,114.412533,18235,117.74,64.56,1室1厅,106,4304,18341,17579
江汉金座11,30.578155,114.280014,24801,233.58,94.18,2室2厅,6,11942,25093,23136
沌口苑1,30.479853,114.159067,10581,91.09,86.09,2室2厅,70,1395,10986,10157
光谷华府15,30.485641,114.409865,15509,161.22,103.95,3室1厅,40,6613,14855,13625
金融银座11,30.454246,114.385006,17064,215.05,126.02,3室2厅,6,6109,16851,16898
江汉金座6,30.578318,114.283931,24828,143.29,57.71,1室1厅,3,5305,24848,21053
金融阳光17,30.451982,114.388623,16539,157.12,95.0,2室2厅,21,5633,16307,15356
中南广场1,30.47999,114.370007,18799,203.35,108.17,3室1厅,116,4893,19356,18132
盘龙公寓2,30.709897,114.23659,6374,73.35,115.08,3室2厅,105,554,6635,6218
钟家家园7,30.55069,114.263146,15803,142.98,90.48,2室2厅,75,3838,15825,14449
四新广场10,30.523393,114.258112,11573,181.91,157.18,4室2厅,5,3740,12076,10892
武昌新城16,30.534518,114.321228,12491,135.97,108.85,3室1厅,77,3030,12036,11730
金融苑8,30.453644,114.385262,18072,107.53,59.5,1室1厅,155,2901,18631,16767
金融翠湖10,30.454662,114.379494,13997,154.58,110.44,3室2厅,18,4441,14230,13506
街道家园10,30.525523,114.357441,17600,148.91,84.61,2室1厅,77,5060,17520,15852
沌口山庄19,30.476625,114.162831,9393,78.84,83.93,2室2厅,4,1572,9341,9306
东西家园9,30.62451,114.13064,8471,85.82,101.31,3室1厅,62,1052,8070,8056
关山丽舍4,30.506423,114.39777,17052,178.2,104.5,3室1厅,1,8631,16680,15997
武广银座17,30.589822,114.265461,31916,256.72,80.44,2室1厅,70,9186,32557,29331
金融花园5,30.458726,114.389345,14912,139.5,93.55,2室2厅,149,4118,15361,13613
徐东中心13,30.57787,114.350445,16464,221.74,134.67,4室2厅,34,8098,17190,15623
盘龙国际11,30.709483,114.239039,8287,61.81,74.58,2室1厅,421,1378,8487,8280
汉口华府17,30.620197,114.252093,16979,159.1,93.7,2室2厅,7,5296,16635,14952
街道华庭19,30.529114,114.358203,17600,125.3,71.19,2室1厅,37,4327,17115,16268
钟家中心13,30.549512,114.260595,15891,167.55,105.43,3室2厅,42,4255,15705,14456
江汉金座16,30.577909,114.278881,21776,171.88,78.93,2室1厅,74,7520,23092,22166
南湖雅苑7,30.49304,114.327292,14412,163.95,113.76,3室2厅,202,3798,13995,14006
关山银座7,30.503855,114.395515,24240,201.57,83.16,2室2厅,80,7681,23524,21525
东西山庄4,30.624287,114.130041,7891,78.76,99.79,3室1厅,14,1409,7658,7745
江汉苑14,30.583741,114.278451,20222,221.71,109.64,3室2厅,44,7643,20663,19418
楚河花园1,30.550513,114.341969,27334,179.61,65.71,2室1厅,0,8847,29423,24506
后湖国际2,30.6476,114.271962,13661,193.66,141.75,4室2厅,103,4940,13999,12451
金融春天19,30.457138,114.386118,14987,138.65,92.51,3室1厅,111,4771,14530,14054
南湖国际13,30.492155,114.33302,12178,164.27,134.88,4室2厅,260,4870,12329,10980
光谷广场15,30.479858,114.409645,16588,148.53,89.53,2室2厅,264,6232,16941,15843
光谷花园4,30.481801,114.411131,18280,255.86,139.96,4室2厅,9,10647,18134,16984
白沙苑12,30.478016,114.290681,10673,106.58,99.85,3室1厅,2,1710,10906,10616
盘龙新城10,30.708695,114.241396,8541,78.08,91.41,3室1厅,103,652,8122,8345
钟家华府10,30.551697,114.266142,14926,123.67,82.86,2室2厅,174,3512,15887,14048
光谷小区9,30.481669,114.409069,17923,184.27,102.81,3室1厅,101,6791,18819,16492
楚河金座19,30.547452,114.337728,26012,380.88,146.42,4室2厅,12,17931,25195,25286
青山翠湖6,30.631121,114.378204,11219,82.92,73.91,2室1厅,128,1884,11488,10577
南湖丽舍17,30.495349,114.329472,16470,97.11,58.96,1室1厅,40,3029,16641,15979
江汉翠湖9,30.577256,114.278352,22382,202.13,90.31,3室1厅,74,11304,22159,20066
青山新城4,30.626174,114.381895,8591,123.85,144.17,4室2厅,35,1499,8262,8297
四新金座6,30.522458,114.264398,11755,88.0,74.86,2室1厅,150,3255,12263,12362
洪山华府8,30.541587,114.333025,20480,317.69,155.12,4室2厅,3,11564,21649,19529
白沙家园6,30.48479,114.291563,11077,87.22,78.74,2室1厅,0,2131,10384,10816
四新银座18,30.521831,114.260986,15149,144.12,95.13,3室1厅,199,2991,15664,14768
金融广场11,30.455748,114.386483,17359,172.53,99.38,3室1厅,83,7323,18041,15632
关山山庄5,30.507092,114.395005,21460,244.29,113.83,3室2厅,10,13310,22940,20184
后湖名邸1,30.64907,114.269173,15854,140.25,88.46,2室2厅,28,3426,16155,15691
武昌新城11,30.524118,114.3196,13644,166.7,122.17,3室2厅,21,4661,13518,13885
汉口府邸5,30.621159,114.243686,18598,202.52,108.89,3室1厅,16,6127,18221,16751
南湖新城9,30.492284,114.327627,10142,101.67,100.24,3室1厅,134,1530,10461,9606
江夏丽舍14,30.347934,114.319384,7363,33.42,45.38,1室1厅,129,655,7115,7425
武昌花园9,30.529373,114.322653,13432,110.58,82.32,2室2厅,265,2869,12932,13009
金融丽舍11,30.453871,114.384934,17587,186.55,106.07,3室1厅,20,6445,17571,16706
洪山府邸1,30.546235,114.32609,22477,193.74,86.2,2室2厅,229,6729,22227,21706
武广华府4,30.589468,114.265627,31292,410.43,131.16,4室2厅,65,17780,32564,29380
徐东翠湖8,30.579899,114.348761,21242,202.39,95.28,3室1厅,177,7192,21337,19626
东西翠湖2,30.61768,114.130642,8421,91.24,108.34,3室2厅,14,1918,8457,8241
街道华庭11,30.52637,114.358541,18863,136.1,72.15,2室1厅,73,5519,18745,19301
光谷公寓7,30.479687,114.411085,17737,153.32,86.44,2室2厅,183,5353,18584,16894
中南华庭17,30.480629,114.368522,18758,122.19,65.14,2室1厅,7,3897,18686,18258
白沙阳光13,30.480111,114.290334,12265,130.01,105.99,3室1厅,14,3274,13090,11925
江夏金座18,30.351939,114.323869,6944,42.75,61.55,1室1厅,722,751,6949,6939
徐东小区9,30.576658,114.347075,15852,149.36,94.22,2室2厅,52,6492,15274,14563
关山小区12,30.504916,114.396203,24407,350.2,143.48,4室2厅,1,13624,23905,23749
青山银座4,30.630515,114.379541,13182,166.96,126.65,3室2厅,50,2340,13122,12656
江汉阳光6,30.575614,114.27865,23537,185.8,78.94,2室1厅,23,9256,25155,21536
徐东阳光8,30.579561,114.349289,20298,168.93,83.22,2室2厅,108,5320,20123,20110
钟家金座3,30.546025,114.267773,14554,196.4,134.95,4室2厅,280,5583,14127,12418
盘龙翠湖7,30.710107,114.238375,7816,79.64,101.89,3室1厅,52,1269,7813,7609
街道里7,30.529761,114.356114,17870,146.74,82.12,2室2厅,21,5602,18217,16598
楚河小区17,30.546339,114.337,21957,221.69,100.96,3室1厅,31,9476,22191,20457
武广花园1,30.589458,114.259807,23403,327.87,140.09,4室2厅,16,10859,22596,23086
中南春天13,30.48139,114.37153,19085,179.3,93.95,2室2厅,220,4646,19408,17983
南湖花园8,30.491662,114.33105,13081,119.07,91.02,2室2厅,34,3882,13241,11837
楚河家园17,30.548213,114.336243,25008,237.07,94.8,3室1厅,22,10700,24657,21643
光谷春天3,30.483636,114.410233,19358,226.36,116.93,3室2厅,278,7842,19485,18361
南湖里7,30.492121,114.327539,13188,125.11,94.86,3室1厅,31,4253,13472,13171
沌口银座17,30.478751,114.159603,0,108.45,95.93,3室1厅,243,2711,10982,11325
江夏阳光1,30.351518,114.318796,8371,82.69,98.78,3室1厅,44,1126,8395,8272
南湖丽舍14,30.494194,114.3299,16979,178.27,104.99,3室1厅,26,3883,17372,15503
东西里3,30.620897,114.12895,8642,71.64,82.89,2室2厅,92,1203,8797,7888
洪山新城17,30.547667,114.328776,20447,199.27,97.45,3室1厅,27,8477,21400,19869
后湖中心17,30.646376,114.270002,11653,115.16,98.82,3室1厅,182,4364,11023,10723
青山里8,30.62641,114.383997,10225,119.43,116.79,3室2厅,327,1826,10823,10055
后湖雅苑13,30.651534,114.270729,15455,137.84,89.19,2室2厅,244,2290,15177,15440
钟家华庭13,30.551416,114.262487,16140,175.17,108.53,3室1厅,17,4098,15823,15517
光谷丽舍19,30.483217,114.414193,17814,223.21,125.3,3室2厅,89,8719,18943,16963
江夏金座11,30.350202,114.315246,7611,81.22,106.71,3室1厅,60,1746,7399,7432
白沙山庄17,30.482612,114.293245,10873,146.16,134.43,4室2厅,493,3270,10830,10184
青山新城8,30.629155,114.38191,12818,164.95,128.69,3室2厅,117,4113,13244,12357
四新丽舍11,30.520856,114.26144,13369,184.9,138.3,4室2厅,106,3876,13145,13132
武广府邸1,30.590164,114.263171,29241,273.74,93.61,3室1厅,16,11701,28282,25899
钟家公寓12,30.547259,114.25861,13576,125.38,92.35,2室2厅,39,3195,13763,13136
江汉国际2,30.579345,114.279884,28942,372.98,128.87,3室2厅,723,17350,27898,25446
江夏山庄6,30.350283,114.32243,8178,76.13,93.09,2室2厅,1,829,8330,7439
东西雅苑16,30.620099,114.128125,7877,81.79,103.82,3室1厅,103,1515,7985,7798
